Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
73	-11.161335	0.14139783	-10.955231	-11.56111	-10.895888	0.0	-10.895888	-10.895888	42.638298	42.0	291999	-4.6750298	7.263766	4.0425386	-77.24734	4.5788803	0.022175137	13355.814900875092
74	-11.098869	0.1436597	-10.934722	-12.28005	-11.030551	9.536743e-07	-11.030552	-11.030552	42.11579	41.0	295999	-4.577824	7.013654	4.051443	-74.73254	4.484706	0.02117581	13571.864326953888
75	-11.1204195	0.45153478	-10.838912	-15.272034	-10.936453	0.0	-10.936453	-10.936453	42.212765	42.0	299999	-4.5656013	6.977872	2.9694204	-69.78469	4.4774194	0.020348374	13788.98829960823
76	-11.2869835	0.971146	-10.830763	-16.426992	-10.855486	0.0	-10.855486	-10.855486	43.75	41.0	303999	-4.604389	6.9968443	1.4304386	-69.55078	4.5210686	0.020511279	14005.24397778511
77	-11.025096	0.113509506	-10.844495	-11.556905	-10.894355	0.0	-10.894355	-10.894355	42.157894	42.0	307999	-4.67073	7.3618097	1.9897836	-72.26384	4.5893607	0.018949475	14223.333400726318
78	-12.504361	2.0600948	-10.8576145	-20.592001	-10.904376	9.536743e-07	-10.904377	-10.904377	49.7	42.0	311999	-4.682929	7.6406684	1.7229201	-74.628006	4.5968547	0.020000035	14440.84663438797
79	-11.056973	0.25167632	-10.829824	-12.462756	-10.91343	0.0	-10.91343	-10.91343	42.263157	42.0	315999	-4.7198257	7.7777762	1.6612513	-75.74707	4.640255	0.019585414	14659.335625648499
80	-11.000832	0.2458303	-10.83501	-13.277728	-10.899309	0.0	-10.899309	-10.899309	41.989475	41.0	319999	-4.7455087	7.833846	1.4017134	-76.07298	4.667799	0.019754931	14877.478856801987
81	-11.029608	0.09832157	-10.827144	-11.43197	-10.865046	0.0	-10.865046	-10.865046	42.189472	41.0	323999	-4.729402	7.6759458	1.3495195	-74.54898	4.6470265	0.019817308	15095.903256177902
82	-11.033489	0.07976598	-10.825743	-11.322126	-10.919677	0.0	-10.919677	-10.919677	42.126316	42.0	327999	-4.681281	7.542199	1.8036835	-74.97093	4.601598	0.020510113	15315.12743806839
83	-10.98558	0.08613794	-10.83583	-11.489234	-11.340927	0.0	-11.340927	-11.340927	41.894737	44.0	331999	-4.6656923	7.437217	3.303821	-72.93581	4.5830564	0.020351239	15534.795772790909
84	-11.287623	0.26768288	-10.975325	-12.250521	-11.008413	0.0	-11.008413	-11.008413	42.765957	42.0	335999	-4.5272207	7.216184	3.8572836	-71.99618	4.4399962	0.02002387	15753.860692739487
85	-11.194167	0.47419697	-10.9151325	-15.448572	-21.929829	1.9073486e-06	-21.92983	-21.92983	42.64045	111.0	339999	-4.4145555	6.8596473	4.312315	-72.49167	4.3295674	0.019554894	15973.085567951202
86	-527.99963	1033.7888	-11.003292	-2595.5771	-15.329043	0.0	-15.329043	-15.329043	833.2	68.0	343999	-4.508122	6.981742	5.677563	-74.44217	4.4274783	0.022175876	16195.503437280655
87	-12.640749	2.413374	-10.978749	-26.935816	-11.723258	0.0	-11.723258	-11.723258	50.772152	44.0	347999	-4.6878977	7.276528	5.760366	-76.01022	4.606774	0.020770786	16413.331897735596
88	-11.858282	1.2917888	-11.034181	-17.446608	-13.098246	9.536743e-07	-13.098245	-13.098245	45.636364	53.0	351999	-4.75102	7.482498	5.1836	-76.86348	4.6723995	0.020721167	16632.907227516174
89	-12.303344	2.1721616	-11.124357	-23.140135	-11.493951	0.0	-11.493951	-11.493951	48.012047	43.0	355999	-4.7945795	7.513703	4.0912795	-77.202225	4.7145333	0.021090077	16851.71548128128
90	-11.46908	0.59331876	-11.0430565	-16.888725	-11.255831	9.536743e-07	-11.255832	-11.255832	42.723404	43.0	359999	-4.84997	7.544537	4.06636	-77.71862	4.7730985	0.023408277	17070.66034579277
91	-11.509093	0.7506062	-10.941768	-18.086885	-11.293372	0.0	-11.293372	-11.293372	44.655556	43.0	363999	-4.8204074	7.557221	2.15745	-80.37417	4.7424855	0.022300221	17290.224561691284
92	-11.445177	0.19858095	-11.083506	-12.067643	-11.172586	9.536743e-07	-11.172587	-11.172587	43.98901	42.0	367999	-4.8165064	7.5485706	1.6989284	-82.61219	4.741263	0.021670472	17509.632353782654
93	-11.306162	0.14145853	-11.042675	-11.756299	-11.555466	0.0	-11.555466	-11.555466	42.60215	44.0	371999	-4.860686	7.7389145	1.9322376	-79.33098	4.7891073	0.021145707	17728.664570331573
94	-11.489641	1.0741519	-11.006308	-19.507608	-11.107862	9.536743e-07	-11.1078615	-11.1078615	43.902172	43.0	375999	-4.893721	7.9397674	1.9648461	-76.98462	4.820054	0.020291084	17948.529395341873
95	-11.535789	3.0920472	-10.947732	-40.332523	-10.825364	0.0	-10.825364	-10.825364	45.204544	41.0	379999	-4.901043	7.9169445	2.6933708	-77.35828	4.825727	0.020777805	18170.176384449005
96	-11.354648	0.77231133	-10.966536	-17.5144	-11.353102	9.536743e-07	-11.353101	-11.353101	43.78022	43.0	383999	-4.8745036	7.991661	2.3068972	-80.064125	4.8028884	0.022646824	18391.313632011414
97	-11.086566	0.16008745	-10.851254	-11.494368	-10.902681	0.0	-10.902681	-10.902681	42.0625	41.0	387999	-4.8051295	7.884546	2.6054268	-82.58623	4.730554	0.022104967	18612.955389261246
98	-11.049134	0.12349791	-10.85373	-11.521334	-11.047174	0.0	-11.047174	-11.047174	42.05263	42.0	391999	-4.8021083	7.803742	2.4403586	-83.68892	4.733157	0.021023126	18835.38185095787
99	-11.0136595	0.0707803	-10.85687	-11.263796	-10.944681	9.536743e-07	-10.944682	-10.944682	41.821053	42.0	395999	-4.7686043	7.5628567	1.2605228	-81.96025	4.6959143	0.021843696	19057.78096961975
100	-11.056973	0.08819622	-10.94059	-11.402513	-10.833021	9.536743e-07	-10.83302	-10.83302	42.452633	41.0	399999	-4.727508	7.4896135	1.281153	-79.12992	4.657339	0.020815998	19280.03701043129
101	-11.113752	0.10511384	-10.964615	-11.405647	-11.315402	9.536743e-07	-11.315403	-11.315403	42.580647	44.0	403999	-4.7505784	7.544889	1.9323545	-74.6243	4.6811004	0.020757467	19503.53339123726
102	-11.149592	0.18645184	-10.926994	-12.260822	-158.27715	1.5258789e-05	-158.27716	-158.27716	42.273685	937.0	407999	-4.754081	7.600533	4.299142	-77.28014	4.6856427	0.020096092	19745.405571222305
103	-13.05607	15.833013	-10.962099	-148.32755	-10.968424	9.536743e-07	-10.968425	-10.968425	54.364864	42.0	411999	-4.7609677	7.8263354	8.571184	-77.90571	4.6936	0.020151295	19971.73514342308
104	-11.097916	0.09671596	-10.933601	-11.464848	-11.090944	9.536743e-07	-11.090945	-11.090945	42.234043	42.0	415999	-4.715949	7.91224	7.6319933	-77.77536	4.6465907	0.02046139	20200.14969277382
105	-11.265906	0.39767832	-10.909769	-13.490204	-13.405484	9.536743e-07	-13.405483	-13.405483	42.42105	50.0	419999	-4.6988745	7.7993717	7.858626	-75.58672	4.6299725	0.022124229	20425.499631404877
106	-19.758701	55.011936	-11.118821	-434.78116	-11.452681	9.536743e-07	-11.45268	-11.45268	68.844826	44.0	423999	-4.6808987	7.656943	6.6263795	-74.99599	4.612575	0.022073375	20650.49074292183
107	-11.6836605	0.7049766	-11.2014265	-17.94406	-11.321588	0.0	-11.321588	-11.321588	44.617977	44.0	427999	-4.647159	7.4537687	2.1897292	-73.93535	4.573499	0.02218642	20873.703819036484
108	-11.411274	0.35774913	-10.998221	-12.7894535	-11.198779	9.536743e-07	-11.19878	-11.19878	44.065933	43.0	431999	-4.6488695	7.3528733	1.7588513	-72.37628	4.578658	0.023597019	21097.896392583847
109	-11.579482	0.23481834	-11.127034	-12.811984	-11.547178	9.536743e-07	-11.547177	-11.547177	45.363636	45.0	435999	-4.578238	7.3521323	3.9140944	-73.77329	4.5024085	0.022488656	21322.49872326851
110	-11.682821	0.20026825	-11.258975	-12.334172	-11.637846	0.0	-11.637846	-11.637846	46.837208	47.0	439999	-4.47239	7.094479	5.4219522	-75.52345	4.3983855	0.020955123	21547.572826385498
111	-11.442733	0.29401356	-10.883123	-12.131968	-10.9101925	9.536743e-07	-10.910192	-10.910192	45.227272	42.0	443999	-4.594994	7.0873184	7.2476654	-76.76571	4.532505	0.019830765	21770.77003479004
112	-11.136101	0.14435156	-10.9180355	-11.648468	-10.926883	9.536743e-07	-10.926884	-10.926884	43.24731	41.0	447999	-4.664942	7.118551	9.374084	-76.09426	4.5981493	0.01933533	21995.43321633339
113	-11.13129	0.56956595	-10.853996	-16.458029	-15.952543	0.0	-15.952543	-15.952543	42.967392	76.0	451999	-4.560408	6.9288535	10.668588	-75.79112	4.4918017	0.018280892	22219.98334312439
114	-11.521972	0.5834084	-10.882409	-15.967827	-11.433859	0.0	-11.433859	-11.433859	46.034092	46.0	455999	-4.469093	6.617851	8.552993	-73.07604	4.401623	0.01724222	22446.024334192276
115	-11.375506	0.3486911	-10.8633375	-12.311049	-10.8637905	9.536743e-07	-10.86379	-10.86379	45.113636	41.0	459999	-4.427551	6.4476385	7.05166	-68.694374	4.3648095	0.016664123	22670.922288656235
116	-11.137322	0.89642316	-10.847018	-17.919598	-11.180292	9.536743e-07	-11.180293	-11.180293	42.61702	42.0	463999	-4.4861207	6.4838076	4.092561	-71.83862	4.4273305	0.01728427	22895.19493675232
117	-11.0304	0.08049613	-10.88074	-11.304877	-10.923902	9.536743e-07	-10.923901	-10.923901	41.65625	41.0	467999	-4.5236506	6.5572557	3.0518296	-75.30531	4.4641004	0.016163062	23120.100009441376
118	-10.97501	0.0702182	-10.872049	-11.153455	-10.897147	0.0	-10.897147	-10.897147	41.43299	41.0	471999	-4.5505915	6.66414	2.713923	-77.40664	4.4933434	0.015857393	23344.873626947403
119	-10.957768	0.060922984	-10.838252	-11.213908	-10.888	0.0	-10.888	-10.888	41.17526	41.0	475999	-4.5980024	6.9789433	2.6977367	-78.03024	4.536948	0.016583389	23568.73797440529
120	-11.909085	2.399938	-10.832937	-21.516354	-19.836113	1.8736728e-05	-19.836098	-19.836138	47.70238	107.0	479999	-4.5331283	7.0618873	1.6337416	-80.4158	4.471257	0.015398186	23794.360311746597
121	-12.351512	6.509962	-10.88843	-67.55268	-11.119257	9.536743e-07	-11.119258	-11.119258	50.41772	42.0	483999	-4.5254755	6.9681616	1.4783895	-81.40397	4.4669027	0.016844163	24019.765751600266
122	-11.205454	0.70541036	-10.9168625	-17.921751	-11.157564	0.0	-11.157564	-11.157564	42.606384	42.0	487999	-4.567631	6.968976	1.6071821	-83.13334	4.50698	0.017798174	24245.970271110535
123	-11.296832	0.21132626	-10.950363	-12.06395	-10.928457	9.536743e-07	-10.928456	-10.928456	42.37234	41.0	491999	-4.5341287	6.91191	2.229329	-78.117134	4.4722395	0.017629594	24471.237220048904
124	-11.040558	0.10969355	-10.843236	-11.299072	-10.839899	0.0	-10.839899	-10.839899	41.791668	41.0	495999	-4.488657	6.9160423	3.4121904	-74.834274	4.427287	0.018354194	24696.44368672371
125	-11.069598	1.3777332	-10.811419	-24.328682	-10.915152	0.0	-10.915152	-10.915152	42.542553	42.0	499999	-4.510057	6.9926734	3.039247	-76.54663	4.45455	0.019003173	24922.761074543
126	-11.3143635	1.9581366	-10.94341	-29.751984	-10.977213	9.536743e-07	-10.977214	-10.977214	44.31111	42.0	503999	-4.6015635	6.9687557	3.3770413	-74.661156	4.5460196	0.020593483	25147.189588308334
127	-11.22447	0.19769616	-10.856173	-11.70609	-11.359848	0.0	-11.359848	-11.359848	43.826088	45.0	507999	-4.5979404	7.2025385	5.6406064	-75.089165	4.536719	0.019272594	25372.069264888763
128	-11.464675	0.17940995	-10.963004	-11.890011	-11.090834	0.0	-11.090834	-11.090834	45.340908	43.0	511999	-4.5401344	7.3318796	6.279912	-73.99287	4.479657	0.017529516	25596.290852069855
129	-11.143411	0.11080686	-10.955334	-11.505803	-11.142393	0.0	-11.142393	-11.142393	42.903225	43.0	515999	-4.5499654	7.3963933	7.2072277	-74.44704	4.4920087	0.016741177	25822.664042711258
130	-11.74607	2.7211337	-10.9202585	-33.856342	-11.082467	0.0	-11.082467	-11.082467	46.55814	42.0	519999	-4.5369377	7.383823	8.061207	-74.58204	4.4810057	0.017007757	26048.674379110336
