Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
30	-12.625477	8.679566	-1.9061279	-36.169556	-23.628246	25.833195	-4.5446777	-74.10138	50.772152	138.6	119999	-6.0754476	6.4996514	1.7063787	-53.789783	5.8421593	0.026236529	8827.57817029953
31	-14.1847315	10.919091	-2.046875	-49.991028	-15.966248	9.243345	-3.6345825	-26.542786	56.444443	57.2	123999	-5.928536	6.4120026	2.0601432	-51.42593	5.7009473	0.02676244	9256.091759204865
32	-12.760896	12.483484	-2.055664	-83.20422	-12.114075	8.214158	-4.1447754	-27.84961	58.25	44.2	127999	-5.8135996	6.4614954	1.9978917	-49.097847	5.5935817	0.026357993	9685.937458276749
33	-16.19576	15.747484	-2.4550781	-84.77905	-7.0615478	4.345747	-2.1888428	-13.528564	71.0	39.2	131999	-5.673878	6.4973073	1.9700024	-50.177536	5.454295	0.024004513	10118.584952116013
34	-11.198823	10.775354	-1.982666	-79.5954	-9.722326	5.8371053	-2.699463	-18.863586	48.761906	39.6	135999	-5.5159526	6.3127813	1.4781103	-51.212822	5.306989	0.023663888	10550.550993204117
35	-11.630475	11.526719	-2.322937	-90.94037	-14.515284	7.404765	-6.914795	-27.691833	48.409637	56.0	139999	-5.674413	6.3968153	1.5079834	-54.84048	5.482596	0.0243312	10985.075643539429
36	-13.265212	9.078519	-2.1088867	-36.52002	-12.057385	7.277045	-5.0180054	-25.604187	49.22222	45.0	143999	-5.6704984	6.5546503	1.6500806	-56.747124	5.4674444	0.024710385	11419.177005529404
37	-12.794597	9.281551	-1.657898	-38.361572	-25.468933	37.300636	-2.859436	-99.954834	49.325	125.8	147999	-5.5776396	6.520755	1.4162948	-57.47357	5.3853464	0.025745133	11856.250864505768
38	-12.809891	11.419041	-1.861084	-86.106384	-10.267126	5.342397	-4.4142456	-16.79132	52.064102	45.2	151999	-5.6677704	6.762643	1.4608976	-51.41709	5.485239	0.027040314	12296.493854522705
39	-13.347515	10.358182	-3.1696167	-78.87976	-14.412231	6.9172597	-6.473755	-25.66809	55.375	51.2	155999	-5.7379966	6.963938	2.0601144	-49.212776	5.5594034	0.026349042	12734.14301109314
40	-13.058221	8.569062	-2.524414	-32.364258	-33.44967	36.232597	-6.2685547	-104.25189	51.289474	142.8	159999	-5.6961865	6.911539	1.8352311	-53.04849	5.5124483	0.027165303	13177.340589046478
41	-16.79821	16.553589	-3.1190796	-83.39386	-11.027222	8.56311	-2.935608	-27.116272	75.333336	39.6	163999	-5.5827994	6.7984753	1.7348346	-51.58118	5.404092	0.028274434	13631.938838243484
42	-11.869453	8.990552	-1.8892822	-46.102966	-15.075476	7.2026567	-7.6744385	-24.542297	48.73494	51.6	167999	-5.534397	6.642145	1.925769	-49.186672	5.357117	0.029748406	14070.369510173798
43	-12.522219	9.485088	-1.789978	-37.559753	-28.072742	35.29244	-2.6885376	-96.0058	48.37037	140.2	171999	-5.363965	6.4429555	1.616492	-49.497158	5.182127	0.028405353	14511.979468107224
44	-11.884147	8.809761	-2.3216553	-35.342102	-7.9530396	4.460575	-3.293579	-14.406494	46.284092	33.4	175999	-5.133712	6.357462	2.1467621	-49.074535	4.9571276	0.026226982	14950.090227127075
45	-10.6222	8.786669	-1.7355957	-31.673828	-22.50481	13.6080885	-9.678223	-47.38031	41.17021	84.6	179999	-5.006263	6.1991553	3.4855387	-52.241135	4.829682	0.025615022	15391.169522047043
46	-13.035148	10.185652	-1.9266357	-49.852966	-13.452759	10.070008	-3.3429565	-26.858276	50.439026	45.8	183999	-4.9352727	6.216391	1.7866873	-56.903267	4.7769217	0.026074113	15833.912485599518
47	-13.483166	8.511943	-2.5253906	-38.481018	-5.090979	1.2086267	-3.2269287	-6.9519043	51.753246	25.6	187999	-5.0891495	6.4351783	1.577161	-59.37988	4.932647	0.025103828	16275.969578266144
48	-13.981154	12.906539	-2.6046143	-80.93768	-16.219799	8.486715	-6.0446777	-26.04065	58.838234	59.8	191999	-5.0991917	6.3989167	2.7091217	-57.31039	4.938702	0.026195912	16717.231364011765
49	-10.278646	7.522407	-2.1049805	-28.76477	-17.80686	24.74624	-4.3653564	-67.26373	42.142857	68.0	195999	-5.0019364	6.408815	4.60722	-55.535164	4.8396835	0.026110249	17159.223662376404
50	-13.647057	14.556891	-2.100708	-93.0733	-8.434522	6.3691707	-2.518921	-17.686401	57.958332	39.0	199999	-4.839561	6.381486	5.082112	-60.837315	4.679329	0.027712563	17600.087192058563
51	-14.465471	15.361443	-2.0457764	-86.77875	-16.07074	12.367283	-2.5515137	-35.4953	62.921875	57.8	203999	-4.7708526	6.3919487	6.275757	-58.11122	4.618291	0.0291704	18043.058170080185
52	-16.963976	13.666684	-2.4031982	-58.76245	-6.945642	5.4481015	-3.062439	-17.71466	73.34694	32.0	207999	-4.8663077	6.3837886	5.9790783	-58.58266	4.722356	0.030351937	18484.293246507645
