Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
42	-14.701054	10.756705	-1.5344964	-60.219067	-23.176935	37.75488	-1.589811	-133.53696	61.626865	86.9	167999	-8.186013	11.980631	1.6983091	-102.40146	8.002236	0.065871105	6433.247013092041
43	-14.2317705	17.728144	-1.3695354	-143.8903	-21.452587	24.220089	-3.7135172	-89.709946	53.0	101.2	171999	-8.179923	12.147653	2.5386744	-101.73351	7.998632	0.06797825	6636.254067897797
44	-16.254087	17.77775	-1.8286256	-107.46153	-10.615538	8.166806	-3.956217	-28.987467	68.67796	45.8	175999	-8.087674	12.06491	2.5474098	-103.61532	7.9079604	0.06799199	6837.108491659164
45	-14.45702	9.366495	-1.5752023	-37.41628	-15.498607	9.302371	-4.192503	-31.567999	54.84722	55.0	179999	-8.0475	12.063199	2.2765098	-108.36314	7.869792	0.06811218	7037.896978855133
46	-14.481779	8.994107	-1.662496	-40.92025	-11.262743	6.4802628	-2.4699907	-22.84162	57.15493	46.5	183999	-7.972035	11.770033	2.7484066	-104.78798	7.799463	0.069373965	7239.02042222023
47	-13.541754	12.058347	-1.1641648	-56.380795	-14.085437	21.6004	-1.6356884	-77.69512	56.68116	81.9	187999	-7.9771514	11.748599	2.8119535	-99.61967	7.8126473	0.07270399	7440.848006725311
48	-19.283812	18.254711	-1.4078817	-113.72547	-28.142593	28.692167	-1.9938474	-104.82178	77.4898	123.7	191999	-7.9833736	11.68253	2.3989408	-98.4486	7.812169	0.07226703	7642.716143608093
49	-17.85161	27.664137	-1.2323469	-149.711	-12.794298	9.681421	-2.1012545	-30.97217	68.22222	50.4	195999	-7.7459855	11.593106	2.3177037	-99.74493	7.5726514	0.0674861	7844.972270011902
50	-13.166934	13.920582	-1.6427865	-104.393684	-41.860588	48.8032	-2.5905614	-139.88359	50.025	158.8	199999	-7.629925	11.680491	1.9621048	-102.3238	7.4613504	0.061364498	8048.170459985733
51	-13.623756	14.891539	-2.011345	-120.836105	-11.173674	7.84268	-3.8926456	-29.704992	52.355263	44.0	203999	-7.545952	11.642152	1.6692488	-106.26261	7.3772087	0.064596586	8249.256730794907
52	-12.470269	8.375296	-1.3152659	-37.741062	-14.692598	10.149128	-1.721812	-30.437904	47.188236	48.2	207999	-7.4777308	11.412641	1.4610728	-108.89167	7.315499	0.06667606	8450.449996471405
53	-16.30397	17.977177	-2.0548992	-107.569435	-16.12047	21.811092	-1.8605751	-74.996124	61.338463	67.2	211999	-7.4238296	11.224321	1.8565638	-107.43116	7.2621865	0.064543456	8652.628878593445
54	-13.086029	13.237423	-1.6613781	-95.48955	-11.827841	8.07352	-3.5878081	-26.563358	51.525642	45.9	215999	-7.3305483	10.963845	1.3634443	-105.19377	7.1682177	0.064676195	8854.419367313385
55	-11.710484	9.9887085	-2.2103293	-69.45025	-15.450711	8.225898	-1.8261987	-32.459442	46.05814	50.8	219999	-7.15805	10.648889	1.4210849	-103.86924	6.992303	0.06746311	9057.052339076996
56	-12.659827	8.612715	-1.8939387	-33.799232	-11.549559	12.768432	-1.1522791	-38.010193	46.435295	43.4	223999	-6.93491	10.344278	2.5055935	-96.49832	6.7802997	0.066905245	9258.872502326965
57	-16.898787	17.61412	-1.5968279	-105.36104	-18.240244	19.342	-5.362517	-73.66792	64.69643	91.0	227999	-6.9105983	10.385792	2.6319125	-93.31869	6.756462	0.0735433	9461.480644464493
58	-17.30552	20.211777	-1.632397	-108.98541	-12.682904	10.9997015	-1.9740653	-29.477367	70.37931	44.1	231999	-6.8711095	10.388594	2.4232914	-93.33998	6.7178926	0.06939281	9664.432979345322
59	-12.952984	11.927517	-1.1286116	-77.79476	-17.339075	22.059114	-2.0180397	-79.81998	51.341175	87.3	235999	-6.746762	10.27415	3.6583633	-97.22704	6.5944934	0.06839475	9867.99331998825
60	-10.877973	11.148196	-1.4072267	-82.028854	-13.059773	9.731069	-1.5338881	-29.083677	43.225807	49.8	239999	-6.761488	10.230158	6.250099	-100.63225	6.615257	0.064819224	10071.67468547821
61	-12.495498	11.141836	-2.0027957	-77.323616	-8.525511	5.5177917	-1.8848448	-17.349022	47.129414	32.2	243999	-6.7257543	10.07046	6.297639	-102.099846	6.58075	0.061729062	10274.068422794342
62	-12.315258	9.653476	-1.1468228	-54.50632	-13.788239	7.765269	-2.857905	-24.674438	47.595238	48.0	247999	-6.678891	10.044074	5.514412	-99.56916	6.5342717	0.059375126	10476.96062541008
63	-12.17437	9.676087	-1.3284767	-30.265778	-13.611217	10.159129	-1.264876	-29.764442	43.285713	46.1	251999	-6.6353836	10.15645	2.704877	-100.92612	6.4940233	0.05720489	10680.603779554367
64	-12.370001	9.277826	-1.6176434	-32.722157	-9.826635	6.0244217	-2.813681	-21.58603	44.175823	38.8	255999	-6.69701	10.306331	1.9170798	-92.49976	6.558866	0.055155195	10884.569994211197
65	-10.65574	8.289455	-1.7772781	-31.021278	-14.233091	7.788864	-4.4746227	-26.301834	39.960396	50.3	259999	-6.7126226	10.430229	1.8674381	-101.898056	6.579834	0.05805259	11088.940180063248
66	-10.684932	8.548133	-1.4599482	-30.470797	-7.5572157	8.22244	-1.8702166	-31.288363	39.22549	29.7	263999	-6.7881165	10.667873	1.6560459	-104.368286	6.653053	0.059421957	11293.406490325928
67	-12.371037	9.40641	-1.5677006	-34.384922	-11.7718935	9.259316	-2.4602914	-30.212523	44.01099	41.0	267999	-6.782135	10.78991	1.650337	-105.42244	6.649685	0.058178287	11498.002536296844
68	-11.2661085	9.079751	-1.1891379	-32.251926	-8.9628525	7.728623	-1.2988192	-29.025295	41.092785	33.7	271999	-6.8174467	11.023929	1.6667795	-103.793045	6.6881094	0.05850891	11703.408048152924
69	-12.371093	9.012485	-1.8697615	-30.476192	-11.370643	10.048503	-1.9719925	-28.04316	43.802197	41.0	275999	-6.7853913	11.012266	1.894931	-106.65531	6.6536093	0.053770646	11909.070032596588
70	-10.659624	8.7402525	-1.4379014	-39.482143	-13.16228	10.123716	-1.3931055	-28.940083	40.09	43.5	279999	-6.7576256	11.008724	1.7878668	-106.67841	6.6272774	0.054916523	12114.631746292114
71	-13.399471	21.053045	-1.1763881	-186.8119	-13.529381	9.823355	-2.7536707	-31.408052	46.91765	48.2	283999	-6.678245	10.876593	1.5949523	-112.40361	6.546872	0.056795716	12320.700515508652
72	-12.084406	8.491799	-1.4391489	-32.88352	-10.061261	7.6723676	-1.5807722	-29.526	43.35484	36.3	287999	-6.623925	10.858978	2.2852452	-109.26218	6.4950094	0.058538698	12526.457337379456
73	-11.162787	8.971153	-1.7891335	-36.639313	-6.074868	3.8047616	-2.1230214	-13.218928	40.71134	29.6	291999	-6.653438	10.924646	2.8272676	-112.66803	6.529123	0.06032448	12733.707159519196
74	-11.850075	8.586219	-1.8411028	-31.15348	-10.466348	7.6733084	-2.6705093	-26.655012	42.589474	38.3	295999	-6.6421995	10.983518	3.657369	-115.98161	6.5154843	0.06409758	12939.80563879013
75	-11.82559	8.949122	-1.4633466	-31.712929	-13.264883	9.426908	-2.4745052	-29.86187	42.48936	44.9	299999	-6.5762987	11.040685	3.289085	-120.4973	6.452589	0.058829606	13147.541579246521
76	-12.653099	8.787814	-1.4166746	-31.796465	-20.988003	24.065075	-2.5132468	-89.16914	46.03448	91.8	303999	-6.583321	11.021616	2.6045732	-121.675186	6.4645205	0.060502082	13355.135564088821
77	-10.988893	8.476174	-1.4114221	-38.511284	-11.822733	9.683615	-1.4592546	-27.559887	41.729168	42.3	307999	-6.6892667	11.29466	2.139022	-123.870186	6.57426	0.061035596	13562.0272295475
78	-9.818867	7.805896	-1.9094875	-30.83021	-10.356943	9.980305	-1.7387261	-29.533195	39.623764	37.6	311999	-6.704895	11.383344	1.9892423	-124.009026	6.5860486	0.062367685	13768.269146203995
79	-14.796791	11.859467	-1.3957046	-62.47661	-18.107521	24.965216	-3.1944277	-90.70692	59.0597	89.8	315999	-6.660017	11.420207	2.0711682	-129.82172	6.541574	0.065051295	13975.543828725815
80	-11.442448	8.211577	-1.8218626	-40.681103	-13.74104	9.162832	-1.8911461	-27.423887	44.296703	48.0	319999	-6.6529226	11.31594	1.7941213	-122.477844	6.5393624	0.062042546	14181.895788431168
81	-12.554571	8.393199	-2.256244	-35.067955	-10.1422415	6.8969135	-2.256231	-26.48255	46.11628	38.9	323999	-6.653865	11.2251835	1.8097587	-126.68922	6.5412016	0.066977434	14387.548527956009
82	-11.827502	9.258055	-1.4921314	-35.266235	-10.089789	7.0534625	-3.0488977	-22.505493	43.527473	39.3	327999	-6.644022	10.986027	1.6439649	-119.93602	6.529222	0.062214077	14593.716324567795
83	-13.346909	9.611847	-1.5606776	-34.04671	-10.099143	8.394715	-2.808058	-31.920986	47.337208	38.3	331999	-6.522534	10.811458	2.00766	-119.893036	6.408788	0.062238004	14800.561244249344
84	-11.859481	9.040651	-1.899175	-48.502136	-8.297617	7.9647646	-1.9437616	-30.931425	45.0	36.2	335999	-6.469747	10.702863	2.3906703	-114.80056	6.355039	0.059479058	15007.438993930817
85	-12.71087	9.387453	-1.4614391	-32.07589	-9.266142	6.72089	-2.0154052	-25.329498	47.117645	35.1	339999	-6.3878727	10.409404	5.8531523	-112.55478	6.2743406	0.058721714	15214.319621562958
86	-11.093767	8.403203	-1.4692417	-30.494375	-13.610502	8.9089365	-1.7255946	-28.852188	42.425533	46.8	343999	-6.3393373	10.266377	5.085954	-105.19972	6.2304134	0.057071276	15421.900254249573
87	-13.9445715	13.429976	-1.840932	-97.89029	-17.298515	9.23458	-3.6948	-29.084627	54.0	57.8	347999	-6.2969527	10.157551	3.4623103	-106.07604	6.1897554	0.056783788	15628.659708023071
88	-13.071466	12.587028	-1.1773227	-82.80267	-19.518955	16.473417	-1.5228909	-54.415417	50.65333	75.3	351999	-6.280497	10.197379	2.130715	-105.84116	6.1739078	0.055675454	15836.065712928772
89	-15.453432	14.968536	-1.9335916	-86.42636	-11.624093	8.83618	-2.2759514	-28.34405	61.205883	43.5	355999	-6.279465	10.167175	1.7820493	-102.737404	6.17003	0.05489425	16043.155200004578
90	-11.790383	9.035298	-1.4734601	-37.52677	-11.314497	8.774366	-1.7107683	-26.277441	44.23077	47.0	359999	-6.2220817	10.0737095	2.2560835	-101.36253	6.1154366	0.058171608	16250.65720152855
91	-12.447599	14.279483	-1.4502728	-110.33962	-11.914112	9.973344	-2.1257813	-29.400053	48.626507	41.5	363999	-6.180207	10.049361	3.7376375	-97.48025	6.0741663	0.0541985	16458.262877225876
92	-12.40244	8.9947815	-1.5148633	-37.828606	-15.26386	8.753865	-5.229159	-30.639223	45.988373	56.0	367999	-6.186015	10.029217	2.2901292	-96.074295	6.077479	0.055367216	16666.599593400955
93	-13.215038	10.51889	-1.542454	-58.932407	-14.50605	10.004446	-2.898632	-30.210209	49.17073	69.4	371999	-6.1312237	9.850526	6.4624977	-98.52421	6.024118	0.057105135	16874.867195129395
94	-11.909901	10.293402	-2.0973592	-74.019424	-9.249883	4.4327455	-2.4718454	-15.407358	48.06024	37.6	375999	-6.0803432	9.811409	12.031078	-105.07582	5.9694843	0.056139175	17082.648056030273
95	-13.386542	14.75543	-1.3413396	-101.63851	-14.907303	26.58244	-1.3055022	-93.97224	55.0137	72.9	379999	-5.9575405	9.656382	11.172194	-112.135864	5.852713	0.05620749	17291.878301382065
96	-15.168512	18.920443	-1.6379671	-116.42379	-8.879672	6.810633	-2.5795295	-24.784555	58.911766	36.6	383999	-5.945202	9.726773	10.018488	-112.47813	5.8468704	0.055394135	17499.915769815445
97	-12.701287	17.932343	-1.1688064	-157.97484	-13.200839	8.453136	-1.794899	-28.18081	45.84884	44.9	387999	-6.066827	9.86592	6.671504	-115.29426	5.9693947	0.0569777	17708.403676986694
98	-11.427161	8.368975	-1.5551721	-30.499296	-11.148689	7.33268	-3.2401443	-27.794374	42.09375	42.7	391999	-6.0886	9.896669	5.396932	-113.02415	5.9902587	0.05720286	17916.926505088806
99	-9.746115	7.97594	-1.3135523	-31.239885	-9.161828	3.7830436	-3.9475892	-15.716747	37.660378	37.6	395999	-6.1465735	9.952699	5.508562	-113.48029	6.049662	0.060355615	18126.456256389618
100	-10.290957	8.103682	-1.3081466	-35.131054	-13.561094	10.037919	-1.8092668	-29.310265	39.66337	45.8	399999	-6.1030235	10.004709	5.2503395	-111.89378	6.0025167	0.06140438	18335.201068878174
101	-13.102021	11.690927	-1.488956	-81.804726	-25.932919	40.76712	-1.782468	-145.45714	46.951218	93.6	403999	-5.955181	9.936574	7.5638294	-110.48515	5.851196	0.06010635	18544.415821313858
102	-41.335564	70.45551	-1.6556803	-320.41757	-28.120092	56.249245	-1.57914	-196.35164	107.324326	83.7	407999	-5.885918	9.976911	3.6403503	-110.540886	5.7818465	0.058402162	18753.30682015419
103	-17.34108	30.257015	-1.3590573	-207.19836	-11.204134	9.186989	-2.6613076	-29.10968	56.324326	38.6	411999	-5.8539643	10.075004	2.5866222	-110.275215	5.7505693	0.06041764	18962.374139785767
104	-10.528769	8.782955	-1.2122176	-31.784527	-8.38412	6.1803093	-2.3954434	-25.098242	38.451923	32.8	415999	-6.0015483	10.29219	1.5158955	-111.285034	5.901231	0.06003163	19170.323852062225
105	-12.345824	10.637761	-1.458074	-48.123177	-10.10569	5.5518656	-1.7770222	-20.369398	44.47191	38.5	419999	-6.050816	10.425163	2.0360546	-112.01681	5.946871	0.060185928	19378.316502332687
106	-11.333018	8.829816	-1.5411804	-33.220467	-12.547835	11.356001	-1.6921036	-31.983122	41.70103	42.6	423999	-5.9791837	10.4131155	1.7097147	-114.8062	5.8732414	0.059294336	19586.748417377472
107	-12.902776	9.466143	-1.5346848	-33.16781	-17.449907	9.56032	-3.6464903	-33.81601	45.58621	60.6	427999	-5.978781	10.496615	1.6046673	-111.602	5.8763137	0.058094017	19795.479822397232
108	-11.044455	8.09892	-1.4473944	-31.470127	-16.025661	10.157045	-1.9616697	-34.665596	42.2	56.9	431999	-5.951826	10.334964	2.8716717	-110.66261	5.850213	0.05841694	20005.207676172256
109	-14.859882	9.671351	-1.2488422	-33.029747	-13.410945	10.024749	-1.5021117	-32.733288	52.363636	47.9	435999	-5.936752	10.226089	2.04296	-116.318695	5.837181	0.06347414	20213.832740068436
110	-12.60085	9.634177	-1.476699	-35.477837	-8.221464	8.257771	-1.9686137	-26.74516	46.52941	31.2	439999	-5.983524	10.110623	3.1452956	-121.20629	5.888591	0.06483169	20423.344532489777
111	-12.58264	12.062858	-1.4283323	-79.46263	-15.932129	8.78262	-2.507968	-31.81867	48.392406	54.2	443999	-6.0087233	10.091108	3.6814122	-112.5777	5.909039	0.06310845	20632.44488310814
112	-14.322059	20.449217	-1.5136762	-108.51514	-13.290158	11.451946	-1.7749703	-28.899796	58.5	45.9	447999	-5.9627957	10.040277	3.8092966	-117.9096	5.865553	0.06571336	20842.22358417511
113	-15.232875	17.546125	-1.6152714	-116.00178	-10.520752	8.566791	-3.055641	-27.488768	61.015152	38.9	451999	-5.9305367	10.095418	4.094744	-120.26268	5.833214	0.061507218	21051.109045028687
114	-10.395604	8.890528	-1.400661	-31.505857	-15.617269	8.324837	-3.3557978	-28.000786	39.524754	54.2	455999	-5.9703126	10.219456	4.1745768	-117.85104	5.880223	0.06244367	21260.365608215332
115	-11.33815	9.004404	-1.6664109	-29.884192	-14.0611515	10.226386	-2.7560198	-29.811434	41.166668	48.5	459999	-5.9820213	10.312301	3.6613069	-117.06265	5.8893228	0.061485104	21472.60599398613
116	-16.391779	15.00357	-1.5661731	-107.77704	-5.872687	3.2994146	-1.8128687	-12.6195135	58.64516	26.1	463999	-6.029238	10.60852	3.7532763	-121.17624	5.9358144	0.061493594	21695.474250793457
117	-13.391705	15.17665	-1.5417855	-119.559326	-13.778493	10.089985	-3.4798017	-31.889112	49.50562	46.7	467999	-5.98976	10.729409	4.626275	-120.14039	5.892428	0.06130912	21918.476241588593
118	-11.684791	8.616944	-1.8391663	-32.18425	-12.351806	10.086614	-3.1953175	-34.476326	42.648937	48.8	471999	-5.938401	10.556399	5.516734	-120.42642	5.8448243	0.063303865	22139.76923418045
119	-12.34175	14.401448	-1.4011837	-116.81179	-13.724197	10.49855	-1.672169	-29.064873	47.42857	45.6	475999	-5.965966	10.452947	6.431407	-117.47807	5.870887	0.060782004	22379.135393857956
120	-15.171169	22.78965	-1.5185598	-151.61874	-13.189293	8.637028	-1.8641435	-24.423725	55.73611	51.1	479999	-5.898137	10.484281	7.8735356	-117.02649	5.8000083	0.061569985	22592.18531012535
