Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
31	-134.7605	25.89545	-98.59741	-175.73955	-103.27673	49.666492	-10.366949	-173.84625	500.0	414.0	123999	-12.927652	10.472774	16.230051	-70.96816	12.72932	0.1611044	1228.3717212677002
32	-54.142925	41.654114	-7.6301036	-121.62756	-65.243576	104.70133	-6.4972095	-361.91183	266.8	185.1	127999	-12.88276	10.261729	16.037327	-71.37953	12.682777	0.14673772	1266.970342874527
33	-76.650635	35.108997	-27.09824	-140.31479	-102.33806	93.39366	-6.381667	-343.00565	380.5	361.1	131999	-12.827524	10.120596	10.905531	-70.719315	12.63293	0.15909997	1304.9810423851013
34	-82.568596	85.631714	-12.65295	-352.29132	-53.92626	37.196854	-8.706918	-125.0285	323.07693	261.1	135999	-12.9182625	10.135179	9.595029	-71.10895	12.730974	0.15955704	1344.567146062851
35	-87.844475	72.80728	-20.832306	-303.58664	-76.547745	31.289055	-5.15275	-119.55316	333.16666	421.9	139999	-13.057197	10.223454	8.2284775	-72.39279	12.877629	0.16159616	1392.2348029613495
36	-35.098236	38.426483	-3.773642	-156.68924	-39.802555	46.49391	-5.050532	-132.75763	160.34782	180.1	143999	-13.155827	10.174351	7.4404435	-72.64912	12.975675	0.16915497	1435.537538766861
37	-52.204582	53.98098	-5.0247846	-151.92429	-19.550663	19.578663	-3.2496514	-73.08457	201.38095	104.4	147999	-13.187569	10.142092	7.2604427	-81.17807	13.004286	0.18195218	1474.1794610023499
38	-36.21446	40.77387	-3.7338536	-152.13077	-33.76503	32.77107	-2.973295	-104.898186	157.84	147.4	151999	-13.086263	10.275071	8.390769	-88.352196	12.902631	0.1740613	1510.6997003555298
39	-41.048534	40.2738	-3.4926374	-127.234055	-81.94388	60.219906	-5.260747	-156.80411	177.125	298.1	155999	-12.88512	10.447896	9.973044	-94.70631	12.701431	0.17993365	1550.5640587806702
40	-31.989096	34.263092	-2.080872	-140.48596	-9.528597	6.73646	-2.546814	-27.10388	140.82143	43.2	159999	-12.606005	10.733692	11.194577	-97.76144	12.411904	0.17983447	1586.4535069465637
41	-22.137115	19.390303	-1.8739794	-110.28789	-46.054207	58.44326	-3.621205	-203.26636	92.02439	178.7	163999	-12.151997	10.69233	11.45413	-106.33677	11.954476	0.18169855	1626.3634285926819
42	-22.516176	31.240442	-2.0920923	-171.98053	-25.729776	24.502092	-6.489144	-90.069496	92.74419	122.2	167999	-11.692243	10.768861	14.035737	-109.54534	11.492924	0.1787337	1660.1603598594666
43	-49.73825	52.601433	-6.2373075	-205.31746	-55.60622	57.888393	-3.5723743	-149.37048	212.0	230.4	171999	-11.25406	10.94634	14.568198	-110.91174	11.048785	0.17427279	1695.6938514709473
44	-35.205967	36.851456	-5.388636	-178.9224	-70.37442	58.728115	-6.411233	-166.20538	146.10345	258.5	175999	-10.668947	10.9552	17.849777	-109.97203	10.458742	0.16085093	1732.8586316108704
45	-21.596947	17.252403	-2.8181047	-71.30858	-33.013645	31.097408	-6.0335793	-96.47545	90.61364	176.0	179999	-10.244252	10.849435	19.916721	-110.65494	10.03828	0.16440228	1767.6764154434204
46	-30.053776	29.606474	-4.9072256	-128.88797	-30.645386	23.238586	-9.094157	-81.70632	130.65517	145.3	183999	-9.853716	10.5774145	23.989956	-106.218185	9.656516	0.17060846	1802.7530767917633
47	-37.197456	37.57461	-5.143615	-125.88588	-52.023094	41.82483	-8.96021	-109.946365	159.42308	277.4	187999	-9.56502	10.455389	26.431362	-100.29668	9.365133	0.17104782	1839.0904145240784
48	-43.223248	39.09829	-4.610388	-126.24506	-44.624725	32.84476	-5.7298326	-90.80445	212.0	245.9	191999	-9.356918	10.327843	30.855932	-91.80186	9.164703	0.15953752	1875.0760645866394
49	-50.634773	41.40716	-2.9370482	-139.5119	-74.25539	72.099396	-3.7236557	-219.16765	236.83333	281.4	195999	-9.127451	10.3684435	29.140001	-84.806244	8.92177	0.1513363	1911.0527911186218
50	-50.203884	46.351852	-4.4137154	-128.60431	-50.349937	45.3855	-3.0304158	-113.43761	224.70589	234.0	199999	-8.796003	10.285041	27.313488	-79.69285	8.598511	0.14111432	1946.8490262031555
51	-39.55509	39.479702	-3.7158048	-112.867516	-36.88054	32.24638	-3.4482508	-105.65503	176.69565	181.3	203999	-8.560134	10.16085	26.053482	-80.889244	8.362439	0.13765533	1981.9322319030762
52	-40.677525	42.20046	-2.677692	-131.37308	-50.928215	43.965973	-12.216132	-126.21593	186.04762	210.3	207999	-8.460518	10.076658	31.486227	-81.01657	8.27271	0.1407491	2017.122507572174
53	-52.264988	47.963337	-2.7461052	-131.73633	-31.596521	32.23479	-4.5824146	-94.712425	216.33333	151.5	211999	-8.514099	10.026523	33.975674	-81.49597	8.336428	0.13664465	2051.525940656662
54	-55.636715	40.351654	-2.2478871	-119.57755	-68.929115	50.98987	-2.9004538	-132.12814	247.0	287.8	215999	-8.519627	9.877976	38.581955	-84.260345	8.337167	0.13760528	2087.5483872890472
55	-53.604553	46.45735	-3.4566977	-147.15887	-28.739902	31.505278	-5.363575	-100.526825	228.0	148.7	219999	-8.534325	9.742485	45.58526	-83.23459	8.358738	0.13516393	2122.7138662338257
56	-43.35404	45.597263	-4.3162165	-159.8842	-14.381332	9.76166	-4.164549	-38.251274	190.95238	60.3	223999	-8.493374	9.61557	41.433636	-79.33688	8.304172	0.1381319	2162.4842541217804
