Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
34	-15.143895	18.760134	-2.1778564	-191.42615	-12.318506	7.0611067	-3.1419067	-29.083008	60.88889	47.466667	135999	-5.281131	7.0410986	5.3363028	-85.621506	5.0953565	0.028270477	6267.879890203476
35	-13.935414	15.450002	-1.6323853	-153.5924	-17.58352	11.404346	-4.899353	-47.24109	54.961353	65.53333	139999	-5.1509705	6.981157	2.502475	-95.11135	4.965056	0.02816198	6515.442018032074
36	-14.908531	16.8693	-2.0076294	-166.09668	-10.796033	6.1429143	-4.0634155	-23.40918	60.830917	45.133335	143999	-4.998421	6.842985	2.2317543	-97.78329	4.817768	0.027848747	6764.346685171127
37	-13.077347	10.486667	-1.8427734	-67.33588	-11.180819	7.7431097	-2.0493164	-26.914673	51.83117	47.066666	147999	-4.931312	6.636797	4.2080626	-99.66105	4.753519	0.027515233	7015.610261678696
38	-12.210693	8.539883	-2.0803223	-45.077698	-14.535417	8.049688	-1.8571777	-28.480469	47.374016	51.866665	151999	-4.8998485	6.566905	5.3818536	-97.36821	4.730308	0.026829084	7264.689925432205
39	-12.947804	10.835454	-1.8300781	-109.86023	-32.561405	84.89193	-2.5682983	-349.02002	52.099567	69.86667	155999	-4.910206	6.5354466	22.611015	-94.51364	4.7397532	0.027994713	7515.078894376755
40	-14.013641	14.971419	-2.170166	-169.45319	-12.624833	16.929409	-2.0233154	-73.66901	54.436893	66.53333	159999	-4.737399	6.404315	38.21158	-91.30034	4.562249	0.03192491	7765.291872262955
41	-29.011051	72.65715	-2.1534424	-413.776	-83.289825	147.20311	-2.5913696	-439.406	76.74699	133.93333	163999	-4.2348456	6.6773314	44.83048	-88.62849	4.011121	0.049115546	8021.555932998657
42	-32.65265	73.97763	-2.1852417	-362.51562	-139.98622	186.25334	-2.619934	-461.45776	85.74436	198.6	167999	-2.27822	8.064039	39.328793	-81.115204	1.9752785	0.13754316	8284.892097473145
43	-31.366703	77.74907	-2.015686	-432.99292	-94.87549	117.45549	-2.925476	-333.8866	78.49677	204.26666	171999	-1.0351797	8.810356	34.882	-82.333275	0.7819279	0.24245247	8543.314244747162
44	-30.7043	59.633194	-1.9346313	-296.68127	-44.089397	75.74047	-2.5879517	-250.4914	97.928	111.0	175999	-0.9270412	8.62734	26.37166	-83.65095	0.70511115	0.22345565	8807.73343873024
45	-25.221455	50.97212	-2.3023682	-320.8557	-68.92796	82.668335	-4.7091675	-239.22302	80.77483	193.93333	179999	-1.2607331	8.246402	21.340887	-84.58588	1.0536518	0.21216719	9064.720242738724
46	-24.40077	38.051544	-2.1622925	-214.35571	-50.094326	69.39888	-2.276123	-244.71448	94.785126	191.6	183999	-1.7035178	7.855953	20.323404	-86.44854	1.505556	0.16118321	9323.082133054733
47	-23.692297	42.74836	-2.1046143	-229.75842	-80.79093	74.436424	-5.5184937	-229.35779	83.53846	267.53333	187999	-2.2702916	7.53804	18.020494	-91.90068	2.0888286	0.12393528	9581.957550764084
48	-20.213724	34.532146	-1.8282471	-192.98279	-48.033924	57.16739	-3.204712	-169.6419	75.07185	173.66667	191999	-2.9019446	7.1705675	14.973283	-91.15651	2.7245772	0.074779734	9839.194627523422
49	-21.019081	33.961765	-2.458496	-225.90161	-31.518698	51.695282	-2.900879	-166.52478	81.006996	109.46667	195999	-3.4409966	6.699532	13.124876	-89.31144	3.2757638	0.04671022	10095.980130910873
50	-16.813286	24.655119	-2.0239258	-137.84802	-22.156462	33.04019	-2.709961	-120.75403	73.00599	100.53333	199999	-4.0166135	6.521097	10.91922	-92.830765	3.866366	0.033082925	10352.734676122665
51	-19.173906	24.070395	-2.2747803	-144.03967	-25.291296	37.51127	-4.937744	-127.27869	82.63946	103.73333	203999	-4.583667	6.6267247	10.069532	-92.26044	4.4377546	0.030598868	10612.257700443268
52	-15.158135	17.124123	-2.0977783	-132.69592	-22.040829	21.624535	-3.3643188	-72.69617	62.901043	112.066666	207999	-4.890313	6.8372045	7.5221486	-93.827385	4.736066	0.031486545	10870.394925117493
53	-15.452269	15.57428	-2.0975342	-137.17975	-9.093062	7.5236435	-2.4735107	-30.67804	64.60963	36.866665	211999	-5.0385494	7.0348597	6.056994	-96.59926	4.8882456	0.031759717	11126.645770311356
54	-15.799112	17.76133	-1.8981934	-126.157104	-17.47793	18.879263	-3.456604	-73.64026	63.213905	91.0	215999	-5.2383814	7.3508296	4.0212345	-102.30513	5.0968256	0.032784905	11385.094517946243
55	-13.883119	12.304816	-2.276123	-98.04254	-11.650281	10.443005	-2.2843018	-34.987854	59.485	42.866665	219999	-5.381893	7.675655	4.129751	-100.23314	5.236711	0.033493023	11643.983786582947
56	-14.08688	17.076946	-1.6610107	-124.70264	-11.973299	13.048173	-2.1470947	-54.876038	56.21698	43.8	223999	-5.398647	7.9640536	4.018106	-99.104324	5.252509	0.033144195	11903.21987581253
57	-14.575954	14.116336	-1.87146	-96.18268	-13.0879965	9.049623	-3.3423462	-32.21985	61.228855	50.133335	227999	-5.384172	8.088625	5.5995784	-98.44667	5.239916	0.034712873	12164.088474273682
58	-12.982611	10.488712	-2.1813965	-74.02838	-13.335176	8.108008	-2.9711304	-29.299316	52.434784	49.2	231999	-5.410213	8.141538	3.2600713	-97.265686	5.268232	0.033338826	12425.89130973816
59	-14.2949705	14.899049	-1.805542	-125.90137	-12.445219	9.547754	-2.6323242	-33.497498	55.570755	46.2	235999	-5.425689	8.268973	2.8506265	-96.70895	5.2816696	0.031939488	12686.513746976852
60	-12.928697	11.477867	-2.1333008	-112.73151	-12.1623125	9.699602	-2.2045288	-30.964722	51.67373	44.6	239999	-5.343759	8.284007	2.5987306	-97.15392	5.199744	0.03288947	12948.257484912872
61	-11.874719	8.192643	-1.9476318	-35.18213	-9.854679	8.278418	-1.999939	-25.617493	47.02449	39.666668	243999	-5.2953224	8.123148	5.7986765	-94.45282	5.151984	0.033920765	13210.969410896301
62	-15.383425	16.331322	-1.8185425	-159.0357	-13.929191	19.402712	-1.8804321	-80.24341	59.014153	68.86667	247999	-5.2091026	7.9264655	8.5441065	-94.2733	5.0677776	0.035135224	13477.465856313705
63	-14.078406	14.014214	-2.1784668	-152.30933	-11.597628	9.539239	-2.7713623	-32.82361	53.629463	45.8	251999	-5.143949	7.8200083	7.150693	-90.82675	5.0066934	0.033736184	13743.015619754791
64	-13.749045	13.102229	-2.4146118	-121.29004	-12.729541	7.956646	-2.743042	-29.531128	52.222706	49.466667	255999	-5.174213	7.763709	2.5832155	-94.54492	5.0417695	0.03385379	14008.891459941864
65	-11.801557	8.961809	-1.9202881	-36.440735	-12.058635	10.68402	-1.8511353	-32.244263	44.932835	43.0	259999	-5.232647	7.8129373	2.741451	-94.29763	5.1019316	0.033845454	14276.798917531967
66	-11.410009	9.418162	-2.1463623	-76.71387	-12.893314	8.916701	-3.1257324	-30.044434	44.825756	46.733334	263999	-5.242735	7.7010174	3.2985103	-91.73583	5.108529	0.03443577	14543.511295080185
67	-12.677605	13.110105	-1.9438477	-159.58191	-9.838668	7.829789	-2.4337158	-27.39856	48.134922	41.466667	267999	-5.1501756	7.455885	3.3286996	-88.5774	5.015529	0.033650663	14811.14667391777
68	-12.043538	8.804255	-1.9368286	-41.63092	-17.507149	17.806446	-2.3754883	-75.21307	46.875	79.8	271999	-5.0554466	7.3507123	4.2563	-86.63275	4.9215446	0.033299763	15079.56173491478
69	-12.453498	8.837964	-1.769165	-70.31421	-16.80817	18.77304	-1.8049316	-78.529175	47.8247	78.46667	275999	-5.014779	7.2367764	4.9350986	-84.57274	4.886528	0.032833405	15346.944754600525
70	-12.5478525	11.6059475	-1.6091309	-128.20013	-19.020802	33.43241	-3.154541	-141.00208	48.79757	72.666664	279999	-5.005253	7.2359257	4.7064867	-81.92031	4.877654	0.033083644	15615.460967063904
71	-12.828624	11.159914	-2.0073242	-101.66742	-10.262304	8.125646	-3.4335327	-30.21399	51.294373	40.266666	283999	-5.010503	7.1789813	3.7840319	-81.8166	4.883296	0.033280592	15882.44165277481
72	-11.818546	8.990334	-1.8587646	-35.87549	-8.927506	5.3736625	-2.3660889	-17.150085	44.608856	35.933334	287999	-4.982739	7.0706816	2.9923153	-83.167015	4.8593683	0.03388449	16152.059623241425
73	-12.179909	8.747936	-2.0758667	-41.72943	-11.176176	7.199783	-1.7770996	-26.70282	46.104248	43.933334	291999	-5.0046835	7.104586	5.7905498	-81.05424	4.8837733	0.03448086	16420.567439556122
74	-11.928356	9.297181	-2.118164	-71.8548	-12.760388	8.883676	-2.7138672	-28.92865	46.45	44.8	295999	-5.041173	7.2614293	11.592449	-80.39528	4.922209	0.034296744	16689.687101364136
75	-13.030382	9.904652	-2.0201416	-67.38379	-11.612407	8.156771	-2.2572021	-30.271973	49.982906	41.666668	299999	-5.0251393	7.3658533	14.757728	-81.44968	4.9041605	0.033893526	16964.14519071579
76	-14.159055	19.888372	-1.9744873	-193.69409	-35.45038	73.25748	-4.400879	-307.55298	53.199135	82.933334	303999	-5.016625	7.3932533	15.334068	-82.5206	4.896171	0.03342116	17235.389703273773
77	-14.561888	15.814602	-2.133667	-151.51532	-14.910441	18.273418	-3.3826904	-76.28198	58.62927	70.13333	307999	-5.022078	7.308127	13.971994	-82.1153	4.902819	0.033546098	17506.0418279171
78	-13.927982	11.948808	-1.873291	-87.92163	-16.217627	15.39396	-2.0057373	-55.23712	54.694065	64.53333	311999	-5.0226984	7.3303638	14.949296	-82.79404	4.905442	0.03373668	17775.661319494247
79	-13.30523	12.319002	-2.0593262	-88.793884	-12.838668	8.839012	-2.7130127	-29.491028	53.404446	45.466667	315999	-4.9861836	7.358164	16.115288	-78.88396	4.8671446	0.03428642	18047.486104488373
80	-12.420868	9.479227	-2.0166016	-76.01849	-16.041609	9.600521	-3.4971924	-30.315002	49.522823	54.466667	319999	-5.0229273	7.47423	15.139602	-77.7265	4.90996	0.035439793	18318.66536474228
81	-13.489633	12.224807	-2.256836	-110.36725	-13.933785	10.518594	-2.6154785	-31.07367	51.02532	49.266666	323999	-5.034216	7.58221	14.451777	-81.34856	4.9176726	0.035812207	18590.32506251335
82	-11.948221	10.489456	-2.206421	-93.85632	-12.664921	8.727598	-2.541626	-27.967285	46.773438	44.866665	327999	-5.0124755	7.655278	13.2195835	-79.26684	4.8976374	0.0364362	18863.401852846146
83	-14.014277	12.0869465	-1.619751	-98.93829	-17.823967	19.629177	-3.0596924	-86.482544	54.363636	78.26667	331999	-4.970345	7.551877	16.1328	-81.738556	4.8563123	0.036908247	19140.145346164703
84	-15.243853	13.524368	-2.3449707	-97.8313	-20.62662	23.772848	-2.562378	-100.49768	57.62871	85.8	335999	-4.9733205	7.425668	14.598723	-86.27818	4.862853	0.03930085	19414.446885824203
85	-12.8987465	12.631699	-1.7484131	-125.48883	-20.154448	30.266125	-3.3046875	-128.80896	52.318584	75.53333	339999	-4.9522743	7.309434	14.847354	-87.06058	4.841696	0.04072874	19694.806188821793
86	-12.950083	12.855575	-2.0928955	-94.53259	-13.750419	8.026128	-3.9354248	-26.447876	53.935345	51.666668	343999	-4.95495	7.255863	14.823678	-84.73298	4.844195	0.04078286	19971.758494138718
87	-12.283724	10.400069	-2.0506592	-86.1413	-12.493974	8.3924885	-2.4283447	-28.246155	48.340164	45.0	347999	-4.9219894	7.204652	12.498831	-79.72953	4.8103595	0.0398013	20264.28227543831
88	-15.36814	13.612748	-2.0098877	-86.28265	-13.018331	11.657085	-3.576294	-49.33734	60.034824	53.066666	351999	-4.8415065	7.0508285	14.022072	-77.88105	4.725545	0.03942039	20556.181537389755
89	-18.86642	28.202879	-2.2180176	-206.6405	-18.673397	21.03706	-2.5809326	-90.690674	69.73143	75.86667	355999	-4.752589	6.8509483	24.573824	-78.45852	4.639513	0.040118255	20841.942205429077
90	-13.963599	14.458091	-1.7098389	-140.44672	-10.732271	7.0498967	-2.3048096	-28.46167	54.276016	38.8	359999	-4.7094727	6.7035503	33.872185	-79.11301	4.5974073	0.039626777	21123.093336105347
91	-12.032738	11.541763	-1.7655029	-109.83777	-10.433903	7.3939514	-1.7800293	-23.458496	46.801556	40.133335	363999	-4.6970744	6.744581	40.39068	-77.18566	4.586092	0.038444716	21407.034085273743
92	-12.505324	10.573668	-1.9294434	-96.882996	-17.617521	16.723612	-2.8321533	-67.98572	47.958508	77.6	367999	-4.649592	6.7404466	40.493782	-79.37852	4.5380545	0.03677695	21686.022156715393
93	-14.111906	17.583	-1.9259033	-211.34119	-12.066297	8.204315	-2.7487793	-27.235779	52.7094	44.4	371999	-4.5918875	6.7435994	46.702255	-78.934204	4.4830647	0.03684697	21960.475116491318
94	-13.767779	10.986116	-2.201233	-98.095825	-12.708631	8.659668	-2.0285645	-26.204956	54.52941	47.866665	375999	-4.6082463	6.8346815	47.24123	-83.667076	4.503318	0.03708363	22234.844801187515
95	-11.718082	8.447214	-1.8076782	-38.097107	-14.527531	7.8284836	-5.3605957	-27.45459	44.0	52.333332	379999	-4.687514	6.9830494	48.889317	-88.86214	4.58412	0.037635885	22511.456508159637
96	-11.986536	8.689569	-1.831665	-51.852722	-13.977372	8.886689	-3.1446533	-30.441101	45.695816	50.866665	383999	-4.74298	7.1036525	47.21868	-93.840935	4.6402407	0.03694779	22787.203578710556
97	-13.795546	11.643619	-1.7529907	-83.51898	-10.403967	7.664813	-1.8933105	-28.091064	54.08108	38.666668	387999	-4.714234	7.095375	42.007248	-114.57058	4.608069	0.036955632	23062.23338651657
98	-13.445964	13.517548	-1.9538574	-156.4599	-10.571118	7.0020037	-2.307495	-28.07544	50.620255	42.266666	391999	-4.693823	7.0755363	32.890804	-116.0377	4.588592	0.036483437	23340.03475666046
99	-12.516807	11.168011	-1.642334	-84.56171	-18.1974	18.69176	-3.392212	-76.92102	51.707424	93.4	395999	-4.63081	6.954234	27.51696	-120.89587	4.5253797	0.03652722	23617.500270605087
100	-13.342441	9.623274	-1.9530029	-56.444397	-22.793823	28.305107	-2.2785645	-80.95514	52.646553	128.26666	399999	-4.592267	6.911518	28.282864	-115.726524	4.489065	0.035008688	23893.117130756378
